interaction,user_id,week,timestamp,topic,question_id,question_topic,difficulty,time_spent_s,avg_time_all_users_s,correct
1275,user_progressive,16,2026-04-21 08:13:17,Calculus,Q82620,Trigonometric Substitution,5,95.43,116,0
1276,user_progressive,16,2026-04-21 08:20:36,Calculus,Q76806,Trigonometric Substitution,3,146.43,197,1
1277,user_progressive,16,2026-04-21 12:25:34,Calculus,Q83827,Trigonometric Substitution,3,123.4,209,0
1278,user_progressive,16,2026-04-21 21:50:44,Calculus,Q65935,Trigonometric Substitution,3,129.94,156,0
1279,user_progressive,16,2026-04-22 01:27:09,Calculus,Q26106,Trigonometric Substitution,3,172.38,203,1
1280,user_progressive,16,2026-04-22 11:41:26,Calculus,Q85831,Trigonometric Substitution,4,107.06,112,1
1281,user_progressive,1,2026-01-01 11:44:24,Linear Algebra,Q39707,Determinants,4,158.79,147,1
1282,user_progressive,1,2026-01-02 00:20:08,Linear Algebra,Q24002,Determinants,4,148.4,125,1
1283,user_progressive,1,2026-01-02 05:11:17,Linear Algebra,Q20279,Determinants,5,145.06,155,1
1284,user_progressive,1,2026-01-02 06:12:28,Linear Algebra,Q19301,Determinants,5,239.15,193,1
1285,user_progressive,1,2026-01-02 23:02:18,Linear Algebra,Q72549,Determinants,4,110.08,124,0
1286,user_progressive,1,2026-01-05 01:18:00,Linear Algebra,Q63169,Determinants,3,211.75,162,0
1287,user_progressive,1,2026-01-05 10:18:24,Linear Algebra,Q74786,Determinants,4,125.54,109,0
1288,user_progressive,1,2026-01-05 13:00:49,Linear Algebra,Q26860,Determinants,3,144.3,114,1
1289,user_progressive,1,2026-01-05 20:04:02,Linear Algebra,Q64096,Determinants,4,109.49,103,0
1290,user_progressive,1,2026-01-05 21:12:20,Linear Algebra,Q70580,Determinants,4,134.95,100,1
1291,user_progressive,1,2026-01-06 04:41:05,Linear Algebra,Q58711,Determinants,4,150.41,104,0
1292,user_progressive,1,2026-01-06 15:09:38,Linear Algebra,Q99729,Determinants,3,196.2,183,0
1293,user_progressive,1,2026-01-06 15:46:07,Linear Algebra,Q23566,Determinants,3,179.07,179,0
1294,user_progressive,1,2026-01-06 18:43:01,Linear Algebra,Q58862,Determinants,4,89.44,98,1
1295,user_progressive,1,2026-01-07 12:05:33,Linear Algebra,Q17899,Determinants,3,274.89,190,1
1296,user_progressive,1,2026-01-07 17:50:06,Linear Algebra,Q31467,Determinants,5,198.35,154,0
1297,user_progressive,2,2026-01-08 15:12:21,Linear Algebra,Q75318,Determinants,4,124.9,98,0
1298,user_progressive,2,2026-01-09 03:57:49,Linear Algebra,Q67412,Determinants,5,189.91,205,0
1299,user_progressive,2,2026-01-09 04:53:24,Linear Algebra,Q14740,Determinants,4,258.99,197,1
1300,user_progressive,2,2026-01-10 12:10:28,Linear Algebra,Q93973,Determinants,4,222.12,179,1
1301,user_progressive,2,2026-01-11 23:06:44,Linear Algebra,Q55338,Determinants,5,147.28,157,1
1302,user_progressive,2,2026-01-12 04:30:50,Linear Algebra,Q85707,Determinants,5,139.76,174,1
1303,user_progressive,2,2026-01-12 05:34:45,Linear Algebra,Q44133,Determinants,4,195.1,185,0
1304,user_progressive,2,2026-01-12 15:02:57,Linear Algebra,Q85237,Determinants,4,181.32,183,1
1305,user_progressive,2,2026-01-12 21:21:56,Linear Algebra,Q54874,Determinants,4,222.33,170,1
1306,user_progressive,2,2026-01-12 22:02:18,Linear Algebra,Q99406,Determinants,5,112.55,98,0
1307,user_progressive,2,2026-01-13 07:27:20,Linear Algebra,Q68588,Determinants,4,283.95,192,1
1308,user_progressive,2,2026-01-14 06:53:00,Linear Algebra,Q40551,Determinants,4,153.57,150,0
1309,user_progressive,2,2026-01-14 16:34:25,Linear Algebra,Q11416,Determinants,5,238.53,191,1
1310,user_progressive,2,2026-01-14 20:10:59,Linear Algebra,Q31533,Determinants,4,212.08,179,0
1311,user_progressive,2,2026-01-14 20:39:19,Linear Algebra,Q92316,Determinants,4,130.22,138,1
1312,user_progressive,2,2026-01-15 01:24:08,Linear Algebra,Q20513,Determinants,3,133.34,157,0
1313,user_progressive,3,2026-01-15 18:21:26,Linear Algebra,Q51519,Determinants,5,256.54,190,1
1314,user_progressive,3,2026-01-16 07:58:24,Linear Algebra,Q48824,Determinants,3,156.14,144,1
1315,user_progressive,3,2026-01-16 15:04:56,Linear Algebra,Q20029,Determinants,5,101.79,109,0
1316,user_progressive,3,2026-01-16 18:51:16,Linear Algebra,Q50864,Determinants,3,120.47,97,0
1317,user_progressive,3,2026-01-17 04:05:23,Linear Algebra,Q47467,Determinants,5,132.06,126,0
1318,user_progressive,3,2026-01-17 10:43:24,Linear Algebra,Q76881,Determinants,5,160.88,111,1
1319,user_progressive,3,2026-01-17 12:12:07,Linear Algebra,Q55498,Determinants,3,165.35,118,0
1320,user_progressive,3,2026-01-17 19:49:54,Linear Algebra,Q33819,Determinants,4,147.84,115,1
1321,user_progressive,3,2026-01-17 22:05:24,Linear Algebra,Q28227,Determinants,4,96.41,135,1
1322,user_progressive,3,2026-01-18 14:59:25,Linear Algebra,Q47477,Determinants,4,124.88,103,0
1323,user_progressive,3,2026-01-19 05:53:32,Linear Algebra,Q86619,Determinants,3,177.29,155,1
1324,user_progressive,3,2026-01-19 23:30:19,Linear Algebra,Q39749,Determinants,4,140.74,137,0
1325,user_progressive,3,2026-01-20 22:02:01,Linear Algebra,Q24453,Determinants,4,64.9,118,0
1326,user_progressive,3,2026-01-21 09:41:36,Linear Algebra,Q70377,Determinants,3,180.86,203,1
1327,user_progressive,3,2026-01-21 13:13:00,Linear Algebra,Q31416,Determinants,4,182.88,142,1
1328,user_progressive,3,2026-01-21 16:46:23,Linear Algebra,Q34684,Determinants,4,214.26,138,0
1329,user_progressive,4,2026-01-22 21:56:28,Linear Algebra,Q70314,Determinants,5,243.92,179,0
1330,user_progressive,4,2026-01-23 16:17:18,Linear Algebra,Q99077,Determinants,3,113.52,118,1
1331,user_progressive,4,2026-01-23 22:48:15,Linear Algebra,Q16431,Determinants,5,87.84,101,1
1332,user_progressive,4,2026-01-24 05:43:20,Linear Algebra,Q79037,Determinants,4,170.48,192,0
1333,user_progressive,4,2026-01-24 07:10:52,Linear Algebra,Q48383,Determinants,3,281.69,198,1
1334,user_progressive,4,2026-01-24 15:18:59,Linear Algebra,Q64367,Determinants,4,94.53,102,0
1335,user_progressive,4,2026-01-24 15:28:45,Linear Algebra,Q71942,Determinants,5,88.24,94,0
1336,user_progressive,4,2026-01-26 11:34:11,Linear Algebra,Q82802,Determinants,3,182.88,208,0
1337,user_progressive,4,2026-01-26 16:09:26,Linear Algebra,Q73692,Determinants,4,286.82,199,1
1338,user_progressive,4,2026-01-26 22:56:19,Linear Algebra,Q40333,Determinants,3,190.47,159,1
1339,user_progressive,4,2026-01-27 03:36:55,Linear Algebra,Q53582,Determinants,5,187.41,141,1
1340,user_progressive,4,2026-01-27 05:05:54,Linear Algebra,Q84593,Determinants,4,235.42,204,1
1341,user_progressive,4,2026-01-27 05:20:45,Linear Algebra,Q88943,Determinants,4,67.38,96,0
1342,user_progressive,4,2026-01-27 14:43:52,Linear Algebra,Q26785,Determinants,4,105.87,110,0
1343,user_progressive,4,2026-01-28 03:30:37,Linear Algebra,Q14263,Determinants,5,197.22,184,1
1344,user_progressive,4,2026-01-29 04:40:49,Linear Algebra,Q66553,Determinants,4,205.76,194,1
1345,user_progressive,5,2026-01-29 17:39:26,Linear Algebra,Q18409,Determinants,4,144.82,92,0
1346,user_progressive,5,2026-01-30 09:45:12,Linear Algebra,Q40642,Determinants,3,158.53,204,0
1347,user_progressive,5,2026-01-30 23:53:33,Linear Algebra,Q53634,Determinants,3,180.25,201,1
1348,user_progressive,5,2026-01-31 02:23:57,Linear Algebra,Q77085,Determinants,4,154.1,199,0
1349,user_progressive,5,2026-02-01 01:42:46,Linear Algebra,Q79194,Determinants,5,304,190,0
1350,user_progressive,5,2026-02-01 04:32:24,Linear Algebra,Q48943,Determinants,4,183.19,150,1
1351,user_progressive,5,2026-02-01 07:55:23,Linear Algebra,Q10458,Determinants,5,182.26,134,1
1352,user_progressive,5,2026-02-01 08:46:39,Linear Algebra,Q77991,Determinants,4,113.06,129,1
1353,user_progressive,5,2026-02-02 16:03:57,Linear Algebra,Q13319,Determinants,3,274.96,189,1
1354,user_progressive,5,2026-02-02 22:50:07,Linear Algebra,Q25645,Determinants,5,175.27,183,0
1355,user_progressive,5,2026-02-03 07:16:04,Linear Algebra,Q57122,Determinants,3,193.94,163,0
1356,user_progressive,5,2026-02-03 21:27:07,Linear Algebra,Q35412,Determinants,4,84.05,100,0
1357,user_progressive,5,2026-02-04 03:19:30,Linear Algebra,Q90746,Determinants,4,128.22,122,0
1358,user_progressive,5,2026-02-04 17:35:50,Linear Algebra,Q87005,Determinants,4,246.11,203,0
1359,user_progressive,5,2026-02-04 18:05:46,Linear Algebra,Q64132,Determinants,4,129.23,150,1
1360,user_progressive,5,2026-02-04 23:38:32,Linear Algebra,Q59352,Determinants,3,171.07,164,1
1361,user_progressive,6,2026-02-06 05:41:10,Linear Algebra,Q98204,Determinants,5,119.67,134,0
1362,user_progressive,6,2026-02-07 05:31:40,Linear Algebra,Q58532,Determinants,3,120.54,101,0
1363,user_progressive,6,2026-02-07 05:45:21,Linear Algebra,Q54172,Determinants,3,143.84,121,0
1364,user_progressive,6,2026-02-07 21:24:11,Linear Algebra,Q65422,Determinants,5,265.8,194,1
1365,user_progressive,6,2026-02-08 03:21:12,Linear Algebra,Q94720,Determinants,4,118.77,121,0
1366,user_progressive,6,2026-02-08 06:20:50,Linear Algebra,Q22621,Determinants,3,112.47,115,0
1367,user_progressive,6,2026-02-08 13:31:14,Linear Algebra,Q83251,Determinants,3,92.78,94,1
1368,user_progressive,6,2026-02-08 16:12:31,Linear Algebra,Q62705,Determinants,3,193.37,139,1
1369,user_progressive,6,2026-02-10 07:02:46,Linear Algebra,Q15827,Determinants,4,143.17,133,1
1370,user_progressive,6,2026-02-10 23:09:32,Linear Algebra,Q61784,Determinants,5,136.21,127,0
1371,user_progressive,6,2026-02-11 09:51:12,Linear Algebra,Q45699,Determinants,3,200.38,208,1
1372,user_progressive,6,2026-02-11 18:16:39,Linear Algebra,Q21955,Determinants,3,155.31,124,1
1373,user_progressive,6,2026-02-11 18:56:09,Linear Algebra,Q30026,Determinants,3,127.36,154,0
1374,user_progressive,6,2026-02-11 19:23:05,Linear Algebra,Q24797,Determinants,4,178.94,184,1
1375,user_progressive,6,2026-02-11 23:40:21,Linear Algebra,Q15019,Determinants,4,96.48,112,1
1376,user_progressive,6,2026-02-12 04:32:35,Linear Algebra,Q71658,Determinants,4,218.49,205,0
1377,user_progressive,7,2026-02-12 09:07:54,Linear Algebra,Q67262,Determinants,4,153.27,186,1
1378,user_progressive,7,2026-02-13 11:25:19,Linear Algebra,Q81228,Determinants,4,200.63,192,0
1379,user_progressive,7,2026-02-14 01:41:49,Linear Algebra,Q95119,Determinants,3,107.32,130,0
1380,user_progressive,7,2026-02-14 06:01:10,Linear Algebra,Q34489,Determinants,4,178.64,197,1
1381,user_progressive,7,2026-02-14 10:48:32,Linear Algebra,Q99466,Determinants,4,132.31,142,0
1382,user_progressive,7,2026-02-14 22:43:27,Linear Algebra,Q74947,Determinants,4,134.6,140,0
1383,user_progressive,7,2026-02-15 02:01:50,Linear Algebra,Q52223,Determinants,5,128.04,143,1
1384,user_progressive,7,2026-02-15 05:08:05,Linear Algebra,Q66450,Determinants,4,89.66,122,1
1385,user_progressive,7,2026-02-15 17:53:09,Linear Algebra,Q50609,Determinants,3,129.35,117,1
1386,user_progressive,7,2026-02-15 18:57:59,Linear Algebra,Q64458,Determinants,3,171.4,192,1
1387,user_progressive,7,2026-02-16 13:40:49,Linear Algebra,Q91612,Determinants,3,185.38,159,0
1388,user_progressive,7,2026-02-16 17:51:48,Linear Algebra,Q66769,Determinants,3,158.72,141,1
1389,user_progressive,7,2026-02-17 17:12:19,Linear Algebra,Q88753,Determinants,3,148.78,126,0
1390,user_progressive,7,2026-02-18 04:02:39,Linear Algebra,Q30641,Determinants,4,162.52,166,0
1391,user_progressive,7,2026-02-18 17:15:56,Linear Algebra,Q64681,Determinants,4,92.73,98,1
1392,user_progressive,7,2026-02-19 02:44:23,Linear Algebra,Q56884,Determinants,3,115.69,104,1
1393,user_progressive,8,2026-02-19 11:58:01,Linear Algebra,Q64539,Determinants,3,216.64,152,1
1394,user_progressive,8,2026-02-21 12:11:08,Linear Algebra,Q46164,Determinants,3,109.02,157,1
1395,user_progressive,8,2026-02-21 17:21:21,Linear Algebra,Q34558,Determinants,4,155.79,178,0
1396,user_progressive,8,2026-02-21 19:25:46,Linear Algebra,Q42476,Determinants,4,188.79,170,0
1397,user_progressive,8,2026-02-22 00:33:17,Linear Algebra,Q59113,Determinants,5,102.17,114,1
1398,user_progressive,8,2026-02-22 03:48:00,Linear Algebra,Q62796,Determinants,3,107.92,102,1
1399,user_progressive,8,2026-02-22 08:17:19,Linear Algebra,Q56464,Determinants,5,222.98,197,0
1400,user_progressive,8,2026-02-22 18:37:52,Linear Algebra,Q90857,Determinants,3,153.42,145,0
1401,user_progressive,8,2026-02-23 00:46:18,Linear Algebra,Q52697,Determinants,4,283.34,197,0
1402,user_progressive,8,2026-02-23 03:39:05,Linear Algebra,Q92356,Determinants,3,105.73,95,0
1403,user_progressive,8,2026-02-23 20:28:08,Linear Algebra,Q13447,Determinants,4,103.57,113,0
1404,user_progressive,8,2026-02-24 02:30:32,Linear Algebra,Q87138,Determinants,4,63.8,116,0
1405,user_progressive,8,2026-02-24 18:19:11,Linear Algebra,Q33599,Determinants,4,106.3,134,1
1406,user_progressive,8,2026-02-24 23:28:15,Linear Algebra,Q63668,Determinants,3,136,132,1
1407,user_progressive,8,2026-02-25 01:07:57,Linear Algebra,Q67504,Determinants,4,182.75,163,1
1408,user_progressive,8,2026-02-25 18:53:55,Linear Algebra,Q49512,Determinants,4,131.97,192,1
1409,user_progressive,9,2026-02-26 10:32:58,Linear Algebra,Q75660,Determinants,3,176.01,159,0
1410,user_progressive,9,2026-02-26 16:40:13,Linear Algebra,Q52062,Determinants,5,107.46,175,1
1411,user_progressive,9,2026-02-28 02:50:38,Linear Algebra,Q13957,Determinants,5,107.1,97,1
1412,user_progressive,9,2026-02-28 04:07:08,Linear Algebra,Q58036,Determinants,3,128.81,131,1
1413,user_progressive,9,2026-02-28 13:08:02,Linear Algebra,Q50053,Determinants,4,124.28,146,1
1414,user_progressive,9,2026-02-28 23:12:54,Linear Algebra,Q35081,Determinants,4,126.19,138,1
1415,user_progressive,9,2026-03-01 03:18:15,Linear Algebra,Q35048,Determinants,3,112.75,161,1
1416,user_progressive,9,2026-03-01 04:24:46,Linear Algebra,Q24370,Determinants,5,177.7,162,1
1417,user_progressive,9,2026-03-01 09:56:39,Linear Algebra,Q38419,Determinants,5,133.31,102,1
1418,user_progressive,9,2026-03-01 11:27:43,Linear Algebra,Q89888,Determinants,3,210.56,176,0
1419,user_progressive,9,2026-03-01 17:47:12,Linear Algebra,Q54040,Determinants,5,102.45,90,0
1420,user_progressive,9,2026-03-02 00:15:22,Linear Algebra,Q90564,Determinants,5,168.71,189,0
1421,user_progressive,9,2026-03-02 12:38:02,Linear Algebra,Q86630,Determinants,4,165.62,168,0
1422,user_progressive,9,2026-03-03 01:16:50,Linear Algebra,Q56415,Determinants,4,102.07,107,0
1423,user_progressive,9,2026-03-03 14:44:05,Linear Algebra,Q44813,Determinants,4,91.72,92,1
1424,user_progressive,9,2026-03-03 19:02:56,Linear Algebra,Q65417,Determinants,3,199.91,187,0
1425,user_progressive,10,2026-03-05 15:02:06,Linear Algebra,Q59959,Determinants,4,119.7,148,0
1426,user_progressive,10,2026-03-05 19:00:14,Linear Algebra,Q70349,Determinants,5,172.92,186,0
1427,user_progressive,10,2026-03-06 06:07:40,Linear Algebra,Q54749,Determinants,5,108.68,119,1
1428,user_progressive,10,2026-03-06 19:50:40,Linear Algebra,Q62330,Determinants,5,78.64,110,1
1429,user_progressive,10,2026-03-06 22:34:05,Linear Algebra,Q79418,Determinants,4,207.75,182,0
1430,user_progressive,10,2026-03-07 15:15:46,Linear Algebra,Q90349,Determinants,5,131.81,142,1
1431,user_progressive,10,2026-03-08 03:30:46,Linear Algebra,Q74583,Determinants,3,118.61,120,0
1432,user_progressive,10,2026-03-08 20:14:07,Linear Algebra,Q76896,Determinants,5,157.68,162,1
1433,user_progressive,10,2026-03-09 12:35:45,Linear Algebra,Q48000,Determinants,5,133.65,131,0
1434,user_progressive,10,2026-03-09 13:54:40,Linear Algebra,Q98717,Determinants,3,178.62,187,0
1435,user_progressive,10,2026-03-09 14:34:29,Linear Algebra,Q25473,Determinants,4,216.77,195,0
1436,user_progressive,10,2026-03-09 17:19:44,Linear Algebra,Q14033,Determinants,4,95.8,102,1
1437,user_progressive,10,2026-03-10 22:17:49,Linear Algebra,Q57599,Determinants,3,254.14,201,0
1438,user_progressive,10,2026-03-10 23:38:35,Linear Algebra,Q90588,Determinants,5,112.04,104,0
1439,user_progressive,10,2026-03-12 00:01:02,Linear Algebra,Q87262,Determinants,4,104.6,106,1
1440,user_progressive,10,2026-03-12 00:09:30,Linear Algebra,Q68716,Determinants,5,70.45,93,1
1441,user_progressive,11,2026-03-12 19:15:20,Linear Algebra,Q85527,Determinants,5,163.68,158,1
1442,user_progressive,11,2026-03-13 09:11:19,Linear Algebra,Q78900,Determinants,3,169.45,193,1
1443,user_progressive,11,2026-03-13 14:06:53,Linear Algebra,Q18617,Determinants,4,103.38,106,1
1444,user_progressive,11,2026-03-13 18:55:56,Linear Algebra,Q22696,Determinants,3,229.91,203,0
1445,user_progressive,11,2026-03-14 10:31:43,Linear Algebra,Q79595,Determinants,3,136.82,151,0
1446,user_progressive,11,2026-03-15 08:50:00,Linear Algebra,Q41224,Determinants,4,145.72,139,1
1447,user_progressive,11,2026-03-15 22:15:12,Linear Algebra,Q12980,Determinants,4,105.71,184,1
1448,user_progressive,11,2026-03-16 01:11:13,Linear Algebra,Q30628,Determinants,3,143.03,110,0
1449,user_progressive,11,2026-03-16 12:49:29,Linear Algebra,Q49615,Determinants,5,174.82,191,1
1450,user_progressive,11,2026-03-16 20:30:05,Linear Algebra,Q87851,Determinants,3,197.23,204,0
1451,user_progressive,11,2026-03-17 12:08:05,Linear Algebra,Q92300,Determinants,5,165.15,157,0
1452,user_progressive,11,2026-03-17 19:27:20,Linear Algebra,Q68075,Determinants,3,117.19,113,1
1453,user_progressive,11,2026-03-17 21:32:11,Linear Algebra,Q60089,Determinants,3,179.8,189,1
1454,user_progressive,11,2026-03-18 03:34:03,Linear Algebra,Q95560,Determinants,4,159.17,198,1
1455,user_progressive,11,2026-03-18 06:30:56,Linear Algebra,Q58725,Determinants,4,174.56,192,0
1456,user_progressive,11,2026-03-18 14:03:43,Linear Algebra,Q87323,Determinants,5,153.34,188,0
1457,user_progressive,12,2026-03-19 15:27:39,Linear Algebra,Q16206,Determinants,3,73.37,102,0
1458,user_progressive,12,2026-03-19 19:43:24,Linear Algebra,Q65500,Determinants,3,119.47,119,0
1459,user_progressive,12,2026-03-20 07:33:50,Linear Algebra,Q93870,Determinants,5,74.59,116,0
1460,user_progressive,12,2026-03-20 09:06:26,Linear Algebra,Q78030,Determinants,4,94.38,98,1
1461,user_progressive,12,2026-03-20 13:10:15,Linear Algebra,Q60569,Determinants,4,101.43,111,0
1462,user_progressive,12,2026-03-21 06:04:18,Linear Algebra,Q70901,Determinants,3,111.91,94,0
1463,user_progressive,12,2026-03-21 16:14:46,Linear Algebra,Q15946,Determinants,3,166.64,160,0
1464,user_progressive,12,2026-03-21 16:31:48,Linear Algebra,Q29312,Determinants,5,112.18,160,0
1465,user_progressive,12,2026-03-21 20:14:53,Linear Algebra,Q88480,Determinants,3,75.1,94,1
1466,user_progressive,12,2026-03-22 13:37:39,Linear Algebra,Q21678,Determinants,5,124.96,112,1
1467,user_progressive,12,2026-03-23 04:27:57,Linear Algebra,Q14319,Determinants,3,190.34,189,1
1468,user_progressive,12,2026-03-24 18:58:46,Linear Algebra,Q35962,Determinants,5,88.17,119,0
1469,user_progressive,12,2026-03-25 09:43:41,Linear Algebra,Q97356,Determinants,3,159.64,191,1
1470,user_progressive,12,2026-03-26 06:16:45,Linear Algebra,Q16223,Determinants,4,205.34,183,0
1471,user_progressive,12,2026-03-26 07:17:34,Linear Algebra,Q89325,Determinants,4,110.03,128,1
1472,user_progressive,12,2026-03-26 07:31:38,Linear Algebra,Q56667,Determinants,4,113.5,139,1
1473,user_progressive,13,2026-03-26 16:53:02,Linear Algebra,Q19635,Determinants,4,75.98,128,1
